procurement-id_id-approvisionnement,Project-number_Numéro-de-projet,Vendor-name_Nom-du-fournisseur,Payment-date_Date-de-paiement,Proper-Invoice-Received-Date_date-de-réception-de-la-facture-en-règle
"EJ19620045","R.041736.424","CUMMINS CANADA ULC","2022-10-12","2022-10-06"
"EJ19620045","R.041736.441","CUMMINS CANADA ULC","2022-10-12","2022-10-06"
"EJ19620919","R.064594.555","AIRON HVAC AND CONTROL LTD.","2022-10-12","2022-10-11"
"EP78812096","R.041736.302","OTIS CANADA INC","2022-10-13","2022-10-11"
"EJ19611237","R.064594.968","REGULVAR CANADA INC.","2022-10-13","2022-10-07"
"EJ19611442","R.097112.058","CUMMINS CANADA ULC","2022-10-13","2022-10-12"
"EJ19611340","R.041736.859","AV-TECH INC.","2022-10-14","2022-10-13"
"EP07620586","R.117474.001","BLACK & MCDONALD LTD.","2022-10-14","2022-09-30"
"EJ1960401","R.041736.266","OTIS CANADA INC","2022-10-14","2022-10-11"
"EJ19670124","R.041736.845","OTIS CANADA INC","2022-10-14","2022-10-11"
"EN19603874","R.041736.166","OTIS CANADA INC","2022-10-14","2022-10-11"
"EJ19601779","","SIEMENS CANADA LIMITED","2022-10-14","2022-10-05"
"EP16890213","","PRITCHARD ENGINEERING CO. LTD.","2022-10-14","2022-10-12"
"EJ19690958","R.041736.321","BAXTEC MANAGEMENT CORPORATION","2022-10-14","2022-10-13"
"EJ19690958","R.041736.460","BAXTEC MANAGEMENT CORPORATION","2022-10-14","2022-10-13"
"EJ19690958","R.041736.462","BAXTEC MANAGEMENT CORPORATION","2022-10-14","2022-10-13"
"EJ19690958","R.041736.466","BAXTEC MANAGEMENT CORPORATION","2022-10-14","2022-10-13"
"EJ19690958","R.041736.737","BAXTEC MANAGEMENT CORPORATION","2022-10-14","2022-10-13"
"EJ19690958","R.041736.756","BAXTEC MANAGEMENT CORPORATION","2022-10-14","2022-10-13"
"EJ19690958","R.041736.871","BAXTEC MANAGEMENT CORPORATION","2022-10-14","2022-10-13"
"EJ19690958","R.057170.002","BAXTEC MANAGEMENT CORPORATION","2022-10-14","2022-10-13"
"EJ19690958","R.081782.002","BAXTEC MANAGEMENT CORPORATION","2022-10-14","2022-10-13"
"EJ19690958","R.300000.013","BAXTEC MANAGEMENT CORPORATION","2022-10-14","2022-10-13"
"EJ19671670","R.041736.118","COMPLETE ENTRY SYSTEMS AND SERVICES","2022-10-14","2022-10-11"
"EJ19671670","R.041736.150","COMPLETE ENTRY SYSTEMS AND SERVICES","2022-10-14","2022-10-11"
"EJ19671670","R.041736.173","COMPLETE ENTRY SYSTEMS AND SERVICES","2022-10-14","2022-10-11"
"EJ19671670","R.041736.289","COMPLETE ENTRY SYSTEMS AND SERVICES","2022-10-14","2022-10-11"
"EJ19671670","R.041736.365","COMPLETE ENTRY SYSTEMS AND SERVICES","2022-10-14","2022-10-11"
"EJ19671670","R.041736.444","COMPLETE ENTRY SYSTEMS AND SERVICES","2022-10-14","2022-10-11"
"EJ19671670","R.041736.486","COMPLETE ENTRY SYSTEMS AND SERVICES","2022-10-14","2022-10-11"
"EJ19671670","R.041736.488","COMPLETE ENTRY SYSTEMS AND SERVICES","2022-10-14","2022-10-11"
"EJ19671670","R.041736.550","COMPLETE ENTRY SYSTEMS AND SERVICES","2022-10-14","2022-10-11"
"EJ19671670","R.041736.552","COMPLETE ENTRY SYSTEMS AND SERVICES","2022-10-14","2022-10-11"
"EJ19671670","R.041736.553","COMPLETE ENTRY SYSTEMS AND SERVICES","2022-10-14","2022-10-11"
"EJ19671670","R.041736.554","COMPLETE ENTRY SYSTEMS AND SERVICES","2022-10-14","2022-10-11"
"EJ19671670","R.041736.691","COMPLETE ENTRY SYSTEMS AND SERVICES","2022-10-14","2022-10-11"
"EJ19671670","R.041736.705","COMPLETE ENTRY SYSTEMS AND SERVICES","2022-10-14","2022-10-11"
"EJ19671670","R.041736.719","COMPLETE ENTRY SYSTEMS AND SERVICES","2022-10-14","2022-10-11"
"EJ19671670","R.041736.962","COMPLETE ENTRY SYSTEMS AND SERVICES","2022-10-14","2022-10-11"
"EJ19671670","R.041736.991","COMPLETE ENTRY SYSTEMS AND SERVICES","2022-10-14","2022-10-11"
"EJ19671670","R.046344.008","COMPLETE ENTRY SYSTEMS AND SERVICES","2022-10-14","2022-10-11"
"EJ19671602","R.041736.161","PIVOTECH DOORS INC.","2022-10-14","2022-10-11"
"EJ19600023","R.041736.423","CUMMINS CANADA ULC","2022-10-15","2022-10-05"
"EJ19690410","R.064594.524","CHUBB EDWARDS A UTC FIRE & SECURITY","2022-10-18","2022-10-17"
"EJ19610112","R.041736.957","CHUBB EDWARDS A UTC FIRE & SECURITY","2022-10-18","2022-10-17"
"EJ19690762","","SIEMENS INDUSTRY SOFTWARE","2022-10-15","2022-10-12"
"EH99022186","R.093957.015","CONSTRUCTION DEMATHIEU & BARD","2022-10-15","2022-10-06"
"EH99022186","R.095392.208","CONSTRUCTION DEMATHIEU & BARD","2022-10-15","2022-10-06"
"EJ19620263","R.041736.287","VCI CONTROLS INC.","2022-10-19","2022-10-18"
"EJ19610742","R.064594.512","AINSWORTH INC.","2022-10-19","2022-10-17"
"EJ19612675","R.041736.894","AUTOMATED LOGIC - CANADA, LTD.","2022-10-19","2022-10-17"
"EJ19610911","R.064594.526","AUTOMATED LOGIC - CANADA, LTD.","2022-10-19","2022-10-17"
"EJ19660460","R.041736.314","BLACK & MCDONALD LTD.","2022-10-20","2022-10-18"
"EJ19621264","","CPE DIVISION B INC","2022-10-18","2022-09-20"
"EJ1960401","R.041736.266","OTIS CANADA INC","2022-10-20","2022-09-19"
"EJ19622118","R.041736.809","GENREP LTD/LTEE","2022-10-20","2022-10-11"
"EJ19622118","R.041736.809","GENREP LTD/LTEE","2022-10-20","2022-10-17"
"EJ19650923","R.064594.350","DIRECT ENERGY BUSINESS SERVICES","2022-10-20","2022-10-18"
"EJ19651594","R.026001.017","BAXTEC MANAGEMENT CORPORATION","2022-10-20","2022-10-18"
"EJ19671602","R.041736.161","PIVOTECH DOORS INC.","2022-10-20","2022-10-17"
"EJ19671602","R.041736.161","PIVOTECH DOORS INC.","2022-10-20","2022-10-18"
"EJ19611859","","REGULVAR CANADA INC.","2022-10-19","2022-10-18"
"EH99022128","R.109480.003","COUILLARD CONSTRUCTION LIMITEE","2022-10-21","2022-10-11"
"EJ19622000","R.064594.517","CHUBB EDWARDS A UTC FIRE & SECURITY","2022-10-21","2022-10-17"
"EJ19641781","R.041736.176","GENREP LTD/LTEE","2022-10-21","2022-10-20"
"E230263001","R.121138.001","ONLINE CONSTRUCTORS LTD.","2022-10-22","2022-10-19"
"EP6353247C","R.049006.058","ESAP PROJECT CO LIMITED PARTNERSHIP","2022-10-25","2022-09-30"
"EP6353247C","R.104316.007","ESAP PROJECT CO LIMITED PARTNERSHIP","2022-10-25","2022-09-30"
"EP6353247C","R.110435.004","ESAP PROJECT CO LIMITED PARTNERSHIP","2022-10-25","2022-09-30"
"EP6353247C","R.112966.001","ESAP PROJECT CO LIMITED PARTNERSHIP","2022-10-25","2022-09-30"
"EP6353247C","R.114266.006","ESAP PROJECT CO LIMITED PARTNERSHIP","2022-10-25","2022-09-30"
"EP6353247C","R.114266.008","ESAP PROJECT CO LIMITED PARTNERSHIP","2022-10-25","2022-09-30"
"EP6353247C","","ESAP PROJECT CO LIMITED PARTNERSHIP","2022-10-25","2022-09-30"
"E172342001","","WHITE BEAR INDUSTRIES LTD.","2022-10-26","2022-10-21"
"EJ07891304","R.083733.010","2449214 ONTARIO INC","2022-10-26","2022-10-21"
"EHA0182353","","SP PLUS CORPORATION CANADA","2022-10-27","2022-10-17"
"EP63501103","R.091159.008","ELLISDON CORPORATION","2022-10-28","2022-10-12"
"EP63501103","R.091174.004","ELLISDON CORPORATION","2022-10-28","2022-10-12"
"EJ19682733","R.041736.501","CHUBB EDWARDS A UTC FIRE & SECURITY","2022-10-22","2022-10-20"
"EJ19622118","R.041736.809","GENREP LTD/LTEE","2022-10-22","2022-10-20"
"EJ19671602","R.041736.161","PIVOTECH DOORS INC.","2022-10-22","2022-08-23"
"EP07620308","R.065220.728","PSL MECHANICAL HEATING AND","2022-10-22","2022-10-17"
"EJ19600751","R.041736.717","EATON INDUSTRIES (CANADA) COMPANY","2022-10-25","2022-10-24"
"EJ19600751","R.081789.002","EATON INDUSTRIES (CANADA) COMPANY","2022-10-25","2022-10-24"
"EJ19600751","R.026001.028","EATON INDUSTRIES (CANADA) COMPANY","2022-10-25","2022-10-24"
"EJ19600751","R.041736.775","EATON INDUSTRIES (CANADA) COMPANY","2022-10-25","2022-10-24"
"EJ19691775","R.064594.538","AINSWORTH INC.","2022-10-25","2022-10-21"
"EJ19622193","R.011900.004","AUTOMATED LOGIC - CANADA, LTD.","2022-10-25","2022-10-21"
"EJ19692069","R.041736.711","CUMMINS CANADA ULC","2022-10-25","2022-10-24"
"EJ19692069","R.041736.986","CUMMINS CANADA ULC","2022-10-25","2022-10-24"
"EJ19618092","R.041736.429","CUMMINS CANADA ULC","2022-10-25","2022-10-24"
"EJ19618092","R.041736.428","CUMMINS CANADA ULC","2022-10-25","2022-10-24"
"EJ19618092","R.041736.427","CUMMINS CANADA ULC","2022-10-25","2022-10-24"
"EJ19601567","R.041736.480","CUMMINS CANADA ULC","2022-10-25","2022-10-24"
"EP07622018","R.114387.001","2311812 ONTARIO INC.","2022-10-25","2022-09-26"
"EJ19622837","R.064595.202","BLACK & MCDONALD LTD.","2022-10-26","2022-10-19"
"EJ19662246","R.064595.174","BLACK & MCDONALD LTD.","2022-10-26","2022-10-19"
"EJ19662246","R.064594.982","BLACK & MCDONALD LTD.","2022-10-26","2022-10-24"
"EJ19662246","R.064595.173","BLACK & MCDONALD LTD.","2022-10-26","2022-10-24"
"EJ19622837","R.064595.202","BLACK & MCDONALD LTD.","2022-10-26","2022-10-24"
"EP0761304A","R.038348.011","PCL CONSTRUCTORS CANADA INC.","2022-10-26","2022-09-14"
"EJ19671670","R.041736.289","COMPLETE ENTRY SYSTEMS AND SERVICES","2022-10-26","2022-10-25"
"EJ19620131","R.011899.016","AIRON HVAC AND CONTROL LTD.","2022-10-26","2022-10-24"
"EP91620376","R.065220.693","BROOK RESTORATION LTD.","2022-10-27","2022-08-31"
"EJ19610498","R.011892.042","3V MECHANICAL INC","2022-10-27","2022-10-25"
"EJ19610498","R.011900.005","3V MECHANICAL INC","2022-10-27","2022-10-25"
"EP07632105","R.086451.001","152610 CANADA INC","2022-10-27","2022-10-13"
"EJ19600495","R.041736.200","CHUBB EDWARDS A UTC FIRE & SECURITY","2022-10-28","2022-10-17"
"EJ19621589","R.041736.203","R.E.L. CONTROLS INC.","2022-10-28","2022-09-15"
"EJ19671602","R.041736.161","PIVOTECH DOORS INC.","2022-10-28","2022-10-25"
"EP07612198","R.065054.007","ALLIANCE ENGINEERING & CONSTRUCTION","2022-10-28","2022-10-03"
"EJ19612438","","BLACK & MCDONALD LTD.","2022-10-29","2022-10-28"
"EP07733073","","TK ELEVATOR (CANADA) LIMITED","2022-11-02","2022-10-27"
"EP73183336","R.094977.162","2452758 ONTARIO LTD.","2022-11-02","2022-10-24"
"EJ19691860","","VCI CONTROLS INC.","2022-11-03","2022-11-01"
"EJ19602089","","SIEMENS CANADA LIMITED","2022-11-03","2022-11-01"
"E011230231","R.103164.001","DYNAMIC ASPHALT SERVICES INC.","2022-11-03","2022-10-14"
"EJ19612438","","BLACK & MCDONALD LTD.","2022-11-04","2022-10-14"
"EP00812240","","4192338 CANADA INC.","2022-11-04","2022-11-02"
"EP63511000","R.082117.004","RYCOM CORPORATION, BUILT ENVIRONMEN","2022-11-04","2022-11-01"
"EJ19682721","R.041736.249","CHUBB EDWARDS A UTC FIRE & SECURITY","2022-10-29","2022-10-27"
"EJ19682721","R.041736.240","CHUBB EDWARDS A UTC FIRE & SECURITY","2022-10-29","2022-10-27"
"EJ19682721","R.041736.262","CHUBB EDWARDS A UTC FIRE & SECURITY","2022-10-29","2022-10-27"
"EJ19622000","R.064594.517","CHUBB EDWARDS A UTC FIRE & SECURITY","2022-11-01","2022-10-27"
"EJ19610051","R.041736.282","TYCO INTEGRATED FIRE & SECURITY","2022-11-01","2022-10-25"
"EJ19610051","R.041736.838","TYCO INTEGRATED FIRE & SECURITY","2022-11-01","2022-10-25"
"EJ19612571","R.026001.070","CPE DIVISION B INC","2022-11-01","2022-10-12"
"EJ19660460","R.041736.314","BLACK & MCDONALD LTD.","2022-11-02","2022-11-01"
"EJ1961114","R.041736.196","TK ELEVATOR (CANADA) LIMITED","2022-11-02","2022-10-28"
"EJ1961114","R.041736.196","TK ELEVATOR (CANADA) LIMITED","2022-11-02","2022-11-01"
"EJ19610112","R.041736.957","CHUBB EDWARDS A UTC FIRE & SECURITY","2022-11-02","2022-10-31"
"EJ19671602","R.041736.161","PIVOTECH DOORS INC.","2022-11-02","2022-10-31"
"EJ19671602","R.041736.299","PIVOTECH DOORS INC.","2022-11-02","2022-10-31"
"EJ19671602","R.041736.704","PIVOTECH DOORS INC.","2022-11-02","2022-10-31"
"EJ19671602","R.300000.067","PIVOTECH DOORS INC.","2022-11-02","2022-10-31"
"EJ19615167","R.011899.009","THE DOOR COMPANY INC.","2022-11-02","2022-10-31"
"EJ19602894","R.064595.283","CUMMINS CANADA ULC","2022-11-02","2022-10-05"
"EJ19610231","R.026001.075","CUMMINS CANADA ULC","2022-11-02","2022-10-06"
"EJ19622837","R.064595.202","BLACK & MCDONALD LTD.","2022-11-03","2022-11-02"
"EHA3601532","R.089317.014","POMERLEAU INC.","2022-11-03","2022-10-11"
"EJ19682721","R.041736.262","CHUBB EDWARDS A UTC FIRE & SECURITY","2022-11-03","2022-11-01"
"EJ19682721","R.041736.249","CHUBB EDWARDS A UTC FIRE & SECURITY","2022-11-03","2022-11-01"
"EJ19682721","R.041736.240","CHUBB EDWARDS A UTC FIRE & SECURITY","2022-11-03","2022-11-01"
"EJ19682734","R.041736.511","TYCO INTEGRATED FIRE & SECURITY","2022-11-03","2022-06-20"
"EJ19682734","R.041736.511","TYCO INTEGRATED FIRE & SECURITY","2022-11-03","2022-11-02"
"EJ19682734","R.041736.510","TYCO INTEGRATED FIRE & SECURITY","2022-11-03","2022-11-02"
"EJ19682734","R.041736.513","TYCO INTEGRATED FIRE & SECURITY","2022-11-03","2022-11-02"
"EJ19682734","R.041736.512","TYCO INTEGRATED FIRE & SECURITY","2022-11-03","2022-11-02"
"EJ19682734","R.041736.830","TYCO INTEGRATED FIRE & SECURITY","2022-11-03","2022-11-02"
"EP0761304A","R.038348.011","PCL CONSTRUCTORS CANADA INC.","2022-11-03","2022-10-06"
"EJ19671670","R.041736.554","COMPLETE ENTRY SYSTEMS AND SERVICES","2022-11-03","2022-11-01"
"EJ19662173","R.010277.137","MODERN NIAGARA OTTAWA INC.","2022-11-03","2022-11-02"
"EJ19620919","R.064594.555","AIRON HVAC AND CONTROL LTD.","2022-11-03","2022-11-01"
"EJ19622837","R.064595.202","BLACK & MCDONALD LTD.","2022-11-04","2022-11-02"
"EJ19601000","R.010277.112","CHUBB EDWARDS A UTC FIRE & SECURITY","2022-11-04","2022-10-31"
"EJ19601000","R.010277.113","CHUBB EDWARDS A UTC FIRE & SECURITY","2022-11-04","2022-10-31"
"EJ19601000","R.010277.136","CHUBB EDWARDS A UTC FIRE & SECURITY","2022-11-04","2022-10-31"
"EJ19601000","R.010277.135","CHUBB EDWARDS A UTC FIRE & SECURITY","2022-11-04","2022-10-31"
"EJ19682733","R.041736.509","CHUBB EDWARDS A UTC FIRE & SECURITY","2022-11-04","2022-10-31"
"EJ19682733","R.041736.504","CHUBB EDWARDS A UTC FIRE & SECURITY","2022-11-04","2022-10-31"
"EJ19682733","R.041736.507","CHUBB EDWARDS A UTC FIRE & SECURITY","2022-11-04","2022-10-31"
"EJ19682733","R.041736.421","CHUBB EDWARDS A UTC FIRE & SECURITY","2022-11-04","2022-10-31"
"EJ19682733","R.041736.508","CHUBB EDWARDS A UTC FIRE & SECURITY","2022-11-04","2022-10-31"
"EJ19621660","R.041736.163","SIEMENS CANADA LIMITED","2022-11-04","2022-11-02"
"EJ19693343","R.041736.265","SIEMENS CANADA LIMITED","2022-11-04","2022-11-02"
"EJ19621589","R.041736.203","R.E.L. CONTROLS INC.","2022-11-04","2022-11-02"
"EJ19600927","R.300000.020","MODERN NIAGARA OTTAWA INC.","2022-11-04","2022-11-02"
"EJ1961764","R.041736.292","PIVOTECH DOORS INC.","2022-11-04","2022-11-01"
"EJ1961764","R.041736.388","PIVOTECH DOORS INC.","2022-11-04","2022-11-01"
"EJ1961764","R.041736.864","PIVOTECH DOORS INC.","2022-11-04","2022-11-01"
"EJ19670402","R.064595.164","CAPITAL CONTROLS &","2022-11-04","2022-11-02"
"EJ19620213","","TOROMONT INDUSTRIES LTD.","2022-11-08","2022-11-03"
"EJ19611374","","TK ELEVATOR (CANADA) LIMITED","2022-11-09","2022-11-07"
"EH90090297","R.068790.025","ELLISDON CORPORATION","2022-11-09","2022-10-04"
"EH90090297","R.086471.212","ELLISDON CORPORATION","2022-11-09","2022-10-04"
"EJ19680384","R.064594.528","JOHNSON CONTROLS CANADA LP","2022-11-05","2022-11-03"
"EJ19621019","R.041736.228","JOHNSON CONTROLS CANADA LP","2022-11-05","2022-11-03"
"EJ19621019","R.041736.232","JOHNSON CONTROLS CANADA LP","2022-11-05","2022-11-03"
"EJ19621019","R.041736.277","JOHNSON CONTROLS CANADA LP","2022-11-05","2022-11-03"
"EJ19621019","R.041736.339","JOHNSON CONTROLS CANADA LP","2022-11-05","2022-11-03"
"EJ19621019","R.041736.474","JOHNSON CONTROLS CANADA LP","2022-11-05","2022-11-03"
"EJ19610112","R.041736.498","CHUBB EDWARDS A UTC FIRE & SECURITY","2022-11-05","2022-11-02"
"EJ19610112","R.041736.802","CHUBB EDWARDS A UTC FIRE & SECURITY","2022-11-05","2022-11-02"
"EJ19610664","R.064594.823","AINSWORTH INC.","2022-11-05","2022-11-03"
"EJ19690958","R.081782.002","BAXTEC MANAGEMENT CORPORATION","2022-11-05","2022-11-04"
"EJ19690958","R.041736.737","BAXTEC MANAGEMENT CORPORATION","2022-11-05","2022-11-04"
"EJ19690958","R.041736.756","BAXTEC MANAGEMENT CORPORATION","2022-11-05","2022-11-04"
"EP91620376","R.065220.693","BROOK RESTORATION LTD.","2022-11-05","2022-09-30"
"EJ19610112","R.041736.802","CHUBB EDWARDS A UTC FIRE & SECURITY","2022-11-08","2022-11-07"
"EJ19610112","R.041736.168","CHUBB EDWARDS A UTC FIRE & SECURITY","2022-11-08","2022-11-07"
"EJ19610112","R.041736.498","CHUBB EDWARDS A UTC FIRE & SECURITY","2022-11-08","2022-11-07"
"EJ19610112","R.041736.168","CHUBB EDWARDS A UTC FIRE & SECURITY","2022-11-08","2022-11-02"
"EJ19610112","R.041736.498","CHUBB EDWARDS A UTC FIRE & SECURITY","2022-11-08","2022-11-02"
"EJ19610112","R.041736.802","CHUBB EDWARDS A UTC FIRE & SECURITY","2022-11-08","2022-11-02"
"EJ19622203","R.011892.011","AINSWORTH INC.","2022-11-08","2022-11-07"
"EJ19603101","R.011899.008","AINSWORTH INC.","2022-11-08","2022-11-03"
"EJ19610664","R.064594.823","AINSWORTH INC.","2022-11-08","2022-11-03"
"EJ19690958","R.081782.002","BAXTEC MANAGEMENT CORPORATION","2022-11-08","2022-11-07"
"EJ19690958","R.041736.321","BAXTEC MANAGEMENT CORPORATION","2022-11-08","2022-11-07"
"EJ19690958","R.041736.756","BAXTEC MANAGEMENT CORPORATION","2022-11-08","2022-11-07"
"EP07620308","R.065220.728","PSL MECHANICAL HEATING AND","2022-11-08","2022-11-03"
"EJ19622837","R.064595.202","BLACK & MCDONALD LTD.","2022-11-09","2022-11-08"
"EJ19620270","R.041736.174","TK ELEVATOR (CANADA) LIMITED","2022-11-09","2022-11-01"
"EJ19621556","R.041736.018","TK ELEVATOR (CANADA) LIMITED","2022-11-09","2022-11-03"
"EJ19621556","R.300000.002","TK ELEVATOR (CANADA) LIMITED","2022-11-09","2022-11-03"
"EJ19621556","R.300000.041","TK ELEVATOR (CANADA) LIMITED","2022-11-09","2022-11-03"
"EJ19662173","R.010277.120","MODERN NIAGARA OTTAWA INC.","2022-11-09","2022-11-03"
"EJ19670400","R.041736.430","CORAL CANADA WIDE LTD.","2022-11-09","2022-11-01"
"EJ19670400","R.041736.004","CORAL CANADA WIDE LTD.","2022-11-09","2022-10-27"
"EJ19662246","R.064595.173","BLACK & MCDONALD LTD.","2022-11-10","2022-11-08"
"EJ19603101","R.011899.008","AINSWORTH INC.","2022-11-10","2022-10-21"
"700670482","R.122463.001","JP GRAVEL CONSTRUCTION INC.","2022-11-10","2022-11-03"
"700250389","R.064594.561","4192338 CANADA INC.","2022-11-10","2022-11-08"
"EJ19602894","R.064595.283","CUMMINS CANADA ULC","2022-11-10","2022-11-08"
"EJ19611340","R.041736.859","AV-TECH INC.","2022-11-11","2022-11-09"
"EJ19610112","R.041736.957","CHUBB EDWARDS A UTC FIRE & SECURITY","2022-11-11","2022-11-09"
"EJ19682734","R.041736.535","TYCO INTEGRATED FIRE & SECURITY","2022-11-11","2022-11-04"
"EJ19690958","R.081782.002","BAXTEC MANAGEMENT CORPORATION","2022-11-11","2022-11-09"
"EJ19690958","R.041736.321","BAXTEC MANAGEMENT CORPORATION","2022-11-11","2022-11-09"
"EJ19690958","R.041736.460","BAXTEC MANAGEMENT CORPORATION","2022-11-11","2022-11-09"
"EJ19690958","R.041736.462","BAXTEC MANAGEMENT CORPORATION","2022-11-11","2022-11-09"
"EJ19690958","R.041736.466","BAXTEC MANAGEMENT CORPORATION","2022-11-11","2022-11-09"
"EJ19690958","R.041736.737","BAXTEC MANAGEMENT CORPORATION","2022-11-11","2022-11-09"
"EJ19690958","R.041736.756","BAXTEC MANAGEMENT CORPORATION","2022-11-11","2022-11-09"
"EJ19690958","R.041736.871","BAXTEC MANAGEMENT CORPORATION","2022-11-11","2022-11-09"
"EJ19690958","R.057170.002","BAXTEC MANAGEMENT CORPORATION","2022-11-11","2022-11-09"
"EJ19690958","R.300000.013","BAXTEC MANAGEMENT CORPORATION","2022-11-11","2022-11-09"
"EJ19610498","R.011900.005","3V MECHANICAL INC","2022-11-11","2022-11-09"
"EJ19622837","R.064595.202","BLACK & MCDONALD LTD.","2022-11-15","2022-11-08"
"EJ19650923","R.064594.520","DIRECT ENERGY BUSINESS SERVICES","2022-11-15","2022-11-10"
"EJ19690958","R.041736.321","BAXTEC MANAGEMENT CORPORATION","2022-11-15","2022-11-09"
"EJ19690958","R.041736.460","BAXTEC MANAGEMENT CORPORATION","2022-11-15","2022-11-09"
"EJ19690958","R.041736.462","BAXTEC MANAGEMENT CORPORATION","2022-11-15","2022-11-09"
"EJ19690958","R.041736.466","BAXTEC MANAGEMENT CORPORATION","2022-11-15","2022-11-09"
"EJ19690958","R.041736.737","BAXTEC MANAGEMENT CORPORATION","2022-11-15","2022-11-09"
"EJ19690958","R.041736.756","BAXTEC MANAGEMENT CORPORATION","2022-11-15","2022-11-09"
"EJ19690958","R.041736.871","BAXTEC MANAGEMENT CORPORATION","2022-11-15","2022-11-09"
"EJ19690958","R.057170.002","BAXTEC MANAGEMENT CORPORATION","2022-11-15","2022-11-09"
"EJ19690958","R.081782.002","BAXTEC MANAGEMENT CORPORATION","2022-11-15","2022-11-09"
"EJ19690958","R.300000.013","BAXTEC MANAGEMENT CORPORATION","2022-11-15","2022-11-09"
"EJ19693264","R.064594.522","BAXTEC MANAGEMENT CORPORATION","2022-11-15","2022-11-10"
"EJ19681405","R.041736.532","G A L POWER SYSTEMS OTTAWA LTD","2022-11-15","2022-11-07"
"EJ19600023","R.041736.423","CUMMINS CANADA ULC","2022-11-15","2022-11-08"
"EJ19620919","R.064594.555","AIRON HVAC AND CONTROL LTD.","2022-11-15","2022-11-10"
"EP07611308","R.065220.544","2311812 ONTARIO INC.","2022-11-15","2022-09-24"
"EP07611308","R.065220.544","2311812 ONTARIO INC.","2022-11-15","2022-10-15"
"EJ19632536","","SCHINDLER ELEVATOR CORPORATION","2022-11-11","2022-11-09"
"EP63502972","R.082117.004","COPPERTREE ANALYTICS INC.","2022-11-11","2022-09-28"
"EP63502972","R.082117.004","COPPERTREE ANALYTICS INC.","2022-11-11","2022-11-08"
"EJ19621264","","CPE DIVISION B INC","2022-11-15","2022-11-10"
"EH99022186","R.093957.015","CONSTRUCTION DEMATHIEU & BARD","2022-11-15","2022-11-10"
"EH99022186","R.095392.208","CONSTRUCTION DEMATHIEU & BARD","2022-11-15","2022-11-10"
"EP63501103","R.091159.008","ELLISDON CORPORATION","2022-11-16","2022-11-09"
"EP63501103","R.091174.004","ELLISDON CORPORATION","2022-11-16","2022-11-09"
"EP07631383","R.114980.002","CIMA CANADA INC.","2022-11-16","2022-11-10"
"E172342001","","WHITE BEAR INDUSTRIES LTD.","2022-11-17","2022-11-10"
"EJ19601779","","SIEMENS CANADA LIMITED","2022-11-18","2022-11-17"
